7/6/2013,"8.266,60","8.229,20","0,6%","8.308,70","8.165,10",297.871.458
6/6/2013,"8.216,70","8.308,60","-0,9%","8.418,30","8.216,70",278.270.155
5/6/2013,"8.290,70","8.308,40","-0,9%","8.430,00","8.283,30",261.977.388
4/6/2013,"8.363,00","8.341,40","0,9%","8.418,40","8.337,50",204.150.431
3/6/2013,"8.284,40","8.266,60","-0,4%","8.368,60","8.191,90",231.561.337
31/5/2013,"8.320,60","8.441,40","-1,3%","8.441,40","8.304,60",306.736.458
30/5/2013,"8.433,50","8.404,40","-0,1%","8.487,10","8.395,20",237.142.672
29/5/2013,"8.441,70","8.466,20","-0,8%","8.495,80","8.424,20",271.570.373
28/5/2013,"8.511,30","8.408,50","1,8%","8.583,60","8.398,20",298.979.137
27/5/2013,"8.363,60","8.301,40","1,2%","8.363,60","8.297,80",101.407.019
24/5/2013,"8.264,60","8.388,80","-0,9%","8.394,60","8.216,50",189.938.919
23/5/2013,"8.343,60","8.267,70","-1,4%","8.356,60","8.243,50",282.410.039
22/5/2013,"8.462,40","8.469,50","-0,0%","8.505,50","8.381,20",246.352.463
21/5/2013,"8.464,50","8.500,20","-0,6%","8.538,00","8.398,20",216.784.388
20/5/2013,"8.515,20","8.585,40","-0,8%","8.613,80","8.445,40",192.352.802
17/5/2013,"8.582,40","8.528,10","0,5%","8.590,00","8.518,40",333.373.550
16/5/2013,"8.542,30","8.569,90","-0,5%","8.589,70","8.521,90",175.163.396
15/5/2013,"8.582,50","8.464,70","1,3%","8.595,60","8.438,60",260.686.048
14/5/2013,"8.474,60","8.481,20","0,2%","8.489,80","8.366,70",259.973.087
13/5/2013,"8.457,80","8.554,20","-1,0%","8.574,60","8.405,00",227.580.604
10/5/2013,"8.544,50","8.583,00","-0,3%","8.669,20","8.511,70",278.399.906
9/5/2013,"8.572,70","8.597,80","-0,3%","8.608,00","8.536,40",240.239.157
8/5/2013,"8.597,00","8.544,00","0,6%","8.614,50","8.500,00",263.524.978
7/5/2013,"8.544,00","8.541,90","0,5%","8.589,40","8.500,10",245.774.712
6/5/2013,"8.503,80","8.551,20","-0,5%","8.553,80","8.472,60",111.252.578
3/5/2013,"8.544,80","8.445,70","1,6%","8.566,10","8.410,30",249.998.383
2/5/2013,"8.406,40","8.393,90","-0,1%","8.563,50","8.286,60",297.681.797
30/4/2013,"8.419,00","8.488,80","-0,4%","8.524,20","8.397,80",263.763.761
29/4/2013,"8.450,90","8.324,70","1,9%","8.463,90","8.324,70",305.490.065
26/4/2013,"8.297,00","8.323,40","-0,8%","8.329,70","8.251,50",251.945.853
25/4/2013,"8.365,10","8.360,00","-0,3%","8.388,80","8.270,20",251.465.313
24/4/2013,"8.389,30","8.300,20","1,2%","8.412,40","8.287,50",329.226.754
23/4/2013,"8.289,30","8.046,40","3,3%","8.310,20","8.031,50",372.070.906
22/4/2013,"8.027,70","7.983,80","1,4%","8.058,30","7.927,60",184.179.164
19/4/2013,"7.915,50","7.888,00","1,3%","7.955,80","7.851,10",290.492.065
18/4/2013,"7.812,50","7.843,50","0,1%","7.923,90","7.764,20",245.637.639
17/4/2013,"7.803,00","7.984,70","-1,8%","7.992,40","7.743,60",308.068.687
16/4/2013,"7.948,70","7.976,80","-0,8%","8.033,70","7.934,50",208.225.210
15/4/2013,"8.014,10","8.051,70","-0,3%","8.093,70","7.941,40",233.258.214
12/4/2013,"8.040,40","8.084,90","-1,5%","8.103,40","8.011,00",231.794.156
11/4/2013,"8.159,50","8.127,90","0,3%","8.178,90","8.063,10",214.751.503
10/4/2013,"8.136,40","7.917,60","3,4%","8.179,00","7.910,20",425.646.251
9/4/2013,"7.872,50","7.846,60","1,1%","7.897,30","7.811,60",234.157.415
8/4/2013,"7.787,10","7.809,80","-0,1%","7.878,60","7.774,40",196.775.030
5/4/2013,"7.798,40","7.880,40","-0,6%","7.935,00","7.716,10",274.021.587
4/4/2013,"7.847,90","7.966,40","-0,7%","8.040,50","7.821,70",319.340.980
3/4/2013,"7.904,30","8.015,30","-1,8%","8.037,60","7.880,20",247.911.937
2/4/2013,"8.050,40","7.917,60","1,6%","8.059,00","7.888,10",281.994.577
28/3/2013,"7.920,00","7.892,90","0,2%","7.972,00","7.797,20",274.669.031
27/3/2013,"7.900,40","8.038,00","-1,1%","8.040,20","7.822,50",478.772.549
26/3/2013,"7.990,50","8.175,10","-1,8%","8.183,70","7.968,20",358.732.411
25/3/2013,"8.140,60","8.434,60","-2,3%","8.461,90","8.100,30",363.679.421
22/3/2013,"8.329,50","8.321,80","-0,3%","8.395,10","8.258,90",238.206.395
21/3/2013,"8.351,20","8.412,60","-0,8%","8.447,80","8.260,80",284.508.015
20/3/2013,"8.416,30","8.394,30","1,1%","8.494,40","8.327,00",244.361.949
19/3/2013,"8.321,00","8.499,90","-2,2%","8.532,40","8.250,50",356.447.004
18/3/2013,"8.507,80","8.383,20","-1,3%","8.527,60","8.351,80",265.680.025
15/3/2013,"8.619,10","8.645,20","-0,4%","8.649,90","8.544,50",417.423.855
14/3/2013,"8.657,90","8.532,80","1,9%","8.670,40","8.529,60",278.296.364
13/3/2013,"8.498,30","8.502,70","-0,4%","8.516,70","8.434,90",210.766.055
12/3/2013,"8.532,30","8.529,00","-0,3%","8.598,10","8.506,70",186.354.485
11/3/2013,"8.554,40","8.605,00","-0,9%","8.610,20","8.495,60",174.802.240
8/3/2013,"8.628,10","8.444,10","2,8%","8.638,30","8.439,80",328.120.255
7/3/2013,"8.389,10","8.393,40","0,4%","8.454,70","8.379,90",176.283.961
6/3/2013,"8.358,90","8.436,20","-0,8%","8.485,00","8.356,30",188.364.646
5/3/2013,"8.423,30","8.325,40","2,1%","8.429,50","8.313,10",255.574.008
4/3/2013,"8.246,30","8.135,10","0,7%","8.271,70","8.129,20",232.940.004
1/3/2013,"8.187,10","8.220,50","-0,5%","8.285,80","8.105,20",335.826.039
28/2/2013,"8.230,30","8.185,80","1,2%","8.252,30","8.142,80",351.215.806
27/2/2013,"8.136,70","8.015,90","2,0%","8.136,70","7.966,40",290.260.075
26/2/2013,"7.980,70","7.943,20","-3,2%","8.099,80","7.911,10",407.966.738
25/2/2013,"8.244,50","8.232,70","0,8%","8.400,10","8.135,20",329.551.499
22/2/2013,"8.179,00","8.059,30","2,1%","8.179,00","8.051,10",218.057.712
21/2/2013,"8.014,50","8.117,50","-1,8%","8.117,60","7.982,00",273.812.350
20/2/2013,"8.163,00","8.235,10","-0,8%","8.274,40","8.146,90",174.829.543
19/2/2013,"8.225,30","8.090,00","1,4%","8.230,80","8.087,00",256.624.968
18/2/2013,"8.108,90","8.110,90","-0,5%","8.145,40","8.037,30",159.631.582
15/2/2013,"8.150,20","8.237,30","-1,2%","8.251,20","8.150,20",242.669.926
14/2/2013,"8.247,40","8.272,00","-0,7%","8.328,70","8.155,50",264.982.765
13/2/2013,"8.306,20","8.257,70","0,9%","8.343,40","8.211,90",267.526.113
12/2/2013,"8.234,70","8.069,00","1,9%","8.240,80","8.045,10",243.712.015
11/2/2013,"8.078,60","8.181,50","-1,2%","8.181,50","8.056,00",176.146.240
8/2/2013,"8.174,90","8.025,40","2,0%","8.183,30","8.008,70",231.593.556
7/2/2013,"8.014,60","8.081,50","-0,5%","8.160,10","8.005,60",267.892.774
6/2/2013,"8.056,20","8.115,40","-0,5%","8.161,00","8.013,00",323.687.106
5/2/2013,"8.093,60","7.901,50","2,2%","8.126,80","7.895,50",340.040.360
4/2/2013,"7.919,60","8.225,00","-3,8%","8.227,70","7.916,80",395.047.946
1/2/2013,"8.229,70","8.233,40","-1,6%","8.301,30","8.159,50",598.095.592
31/1/2013,"8.362,30","8.542,50","-2,4%","8.543,70","8.362,30",306.581.004
30/1/2013,"8.571,90","8.647,10","-0,8%","8.689,20","8.556,10",187.322.315
29/1/2013,"8.643,00","8.674,40","-0,3%","8.690,90","8.606,80",179.377.549
28/1/2013,"8.672,50","8.755,90","-0,6%","8.755,90","8.672,50",170.355.607
25/1/2013,"8.724,60","8.642,60","0,7%","8.734,10","8.616,30",180.051.573
24/1/2013,"8.665,60","8.597,20","0,6%","8.673,00","8.576,40",199.089.063
23/1/2013,"8.613,30","8.637,90","-0,2%","8.650,40","8.585,50",229.704.432
22/1/2013,"8.632,10","8.655,00","-0,4%","8.675,40","8.588,50",223.749.511
21/1/2013,"8.665,90","8.628,30","0,7%","8.665,90","8.608,90",194.477.537
18/1/2013,"8.604,00","8.662,30","-0,3%","8.679,80","8.600,70",305.696.191
17/1/2013,"8.628,90","8.568,40","0,6%","8.664,90","8.565,90",234.678.397
16/1/2013,"8.581,10","8.588,90","-0,2%","8.604,00","8.525,50",291.650.750
15/1/2013,"8.601,00","8.549,60","-0,4%","8.607,50","8.520,60",271.883.185
14/1/2013,"8.632,10","8.699,20","-0,4%","8.721,10","8.601,30",250.463.502
11/1/2013,"8.664,70","8.638,00","0,5%","8.677,40","8.580,00",252.442.154
10/1/2013,"8.618,90","8.607,30","0,1%","8.649,30","8.548,40",493.389.335
9/1/2013,"8.606,40","8.491,80","1,8%","8.614,20","8.485,40",445.023.944
8/1/2013,"8.453,00","8.388,20","0,4%","8.493,50","8.374,70",335.514.827
7/1/2013,"8.419,00","8.434,30","-0,2%","8.485,60","8.406,30",289.121.814
4/1/2013,"8.435,80","8.411,70","0,4%","8.447,00","8.386,70",230.118.535
3/1/2013,"8.403,40","8.375,00","-0,5%","8.422,60","8.334,30",182.282.574
2/1/2013,"8.447,60","8.337,90","3,4%","8.447,60","8.286,70",280.533.355
31/12/2012,"8.167,50","8.111,90","0,4%","8.167,50","8.041,70",105.477.305
28/12/2012,"8.131,00","8.276,60","-1,8%","8.308,70","8.103,90",253.633.132
27/12/2012,"8.280,90","8.236,50","-0,2%","8.345,40","8.231,20",203.332.571
24/12/2012,"8.299,50","8.261,60","0,1%","8.304,30","8.256,00",82.703.411
21/12/2012,"8.291,00","8.223,50","0,3%","8.291,00","8.203,80",620.088.106
20/12/2012,"8.264,20","8.226,70","0,0%","8.297,90","8.216,80",437.325.759
19/12/2012,"8.264,20","8.192,30","1,2%","8.322,00","8.185,40",436.319.434
18/12/2012,"8.168,80","8.068,60","1,6%","8.171,60","8.062,90",295.580.658
17/12/2012,"8.040,30","8.017,80","0,2%","8.049,30","7.975,00",183.124.985
14/12/2012,"8.024,10","8.025,90","0,1%","8.045,30","8.003,60",176.921.226
13/12/2012,"8.017,10","8.005,90","0,4%","8.037,00","7.977,30",198.052.100
12/12/2012,"7.986,80","7.935,10","0,8%","7.988,30","7.927,30",229.127.610
11/12/2012,"7.920,90","7.813,60","1,5%","7.927,00","7.806,20",251.448.065
10/12/2012,"7.804,40","7.796,10","-0,6%","7.804,40","7.670,80",251.311.127
7/12/2012,"7.848,50","7.915,70","-0,8%","7.942,60","7.813,10",325.544.509
6/12/2012,"7.910,80","7.905,80","0,4%","7.947,80","7.841,80",241.408.426
5/12/2012,"7.883,20","7.948,50","-0,2%","7.976,70","7.844,70",210.381.251
4/12/2012,"7.902,40","7.871,90","0,2%","7.945,70","7.870,90",135.636.736
3/12/2012,"7.889,20","7.963,40","-0,6%","8.027,80","7.874,10",216.205.028
30/11/2012,"7.934,60","7.967,90","-0,5%","7.989,60","7.922,70",301.074.885
29/11/2012,"7.973,70","7.887,40","1,7%","7.975,50","7.883,80",250.039.629
28/11/2012,"7.837,60","7.839,40","-0,3%","7.854,90","7.753,70",242.358.524
27/11/2012,"7.863,70","7.936,60","-0,1%","7.955,20","7.819,70",251.030.968
26/11/2012,"7.874,80","7.882,80","-0,4%","7.893,00","7.842,60",126.452.556
23/11/2012,"7.909,60","7.887,20","0,4%","7.915,60","7.825,10",142.357.839
22/11/2012,"7.875,60","7.828,50","0,9%","7.894,40","7.809,00",137.975.083
21/11/2012,"7.805,40","7.751,80","0,3%","7.825,40","7.716,80",129.035.900
20/11/2012,"7.778,70","7.722,40","0,2%","7.787,20","7.695,50",122.783.411
19/11/2012,"7.763,80","7.661,80","2,3%","7.775,10","7.601,70",180.508.674
16/11/2012,"7.588,20","7.694,00","-1,4%","7.725,00","7.588,20",207.278.445
15/11/2012,"7.695,50","7.615,40","0,3%","7.744,30","7.610,40",135.766.964
14/11/2012,"7.673,00","7.695,60","-0,3%","7.756,50","7.642,80",215.126.932
13/11/2012,"7.693,40","7.521,90","1,7%","7.715,50","7.490,60",179.054.246
12/11/2012,"7.567,80","7.632,10","-0,9%","7.633,30","7.548,10",112.765.188
9/11/2012,"7.636,60","7.613,30","0,2%","7.674,00","7.496,00",158.789.025
8/11/2012,"7.624,10","7.696,40","-0,5%","7.718,00","7.606,40",134.221.309
7/11/2012,"7.660,70","7.899,70","-2,3%","7.918,60","7.638,50",190.265.018
6/11/2012,"7.837,60","7.812,30","0,2%","7.868,30","7.800,90",112.424.539
5/11/2012,"7.818,60","7.891,60","-1,9%","7.894,70","7.793,30",108.850.821
2/11/2012,"7.968,90","7.905,40","1,0%","7.995,90","7.834,60",119.302.658
1/11/2012,"7.886,40","7.807,10","0,6%","7.928,80","7.790,30",90.289.125
31/10/2012,"7.842,90","7.831,40","0,1%","7.939,90","7.830,90",164.282.827
30/10/2012,"7.833,90","7.763,60","1,4%","7.844,00","7.755,90",93.858.456
29/10/2012,"7.728,60","7.749,40","-0,6%","7.779,70","7.684,50",122.886.926
26/10/2012,"7.775,60","7.708,40","-0,0%","7.803,70","7.665,60",162.980.049
25/10/2012,"7.779,20","7.780,60","-0,2%","7.851,30","7.766,30",127.757.715
24/10/2012,"7.791,50","7.773,10","0,6%","7.819,70","7.653,20",141.520.931
23/10/2012,"7.747,70","7.863,90","-1,6%","7.886,60","7.699,80",153.870.811
22/10/2012,"7.877,10","7.911,20","-0,5%","7.955,70","7.841,50",139.768.932
19/10/2012,"7.913,40","8.053,80","-2,3%","8.070,60","7.880,90",197.258.904
18/10/2012,"8.100,30","8.143,80","-0,3%","8.156,60","8.035,50",189.464.984
17/10/2012,"8.128,20","8.005,80","2,4%","8.131,90","7.987,00",279.964.430
16/10/2012,"7.940,20","7.747,00","3,4%","7.941,80","7.741,60",218.383.945
15/10/2012,"7.678,50","7.653,90","0,3%","7.723,40","7.624,70",111.705.500
12/10/2012,"7.652,40","7.724,00","-1,1%","7.791,50","7.652,40",112.345.235
11/10/2012,"7.734,70","7.615,40","0,9%","7.777,70","7.565,50",148.864.216
10/10/2012,"7.668,00","7.705,70","-1,0%","7.765,10","7.664,50",164.970.949
9/10/2012,"7.745,40","7.893,70","-1,8%","7.901,50","7.734,90",182.717.150
8/10/2012,"7.891,00","7.910,50","-0,8%","7.913,10","7.855,20",112.255.952
5/10/2012,"7.954,40","7.848,40","1,8%","7.972,80","7.825,50",142.985.792
4/10/2012,"7.812,80","7.866,10","-0,2%","7.913,30","7.784,40",125.260.035
3/10/2012,"7.826,70","7.840,70","-0,5%","7.900,80","7.802,30",186.837.864
2/10/2012,"7.867,10","7.728,00","1,1%","7.913,70","7.710,20",141.834.057
1/10/2012,"7.784,10","7.712,80","1,0%","7.838,50","7.703,00",156.295.505
28/9/2012,"7.708,50","7.908,70","-1,7%","7.939,20","7.678,70",175.962.757
27/9/2012,"7.842,30","7.896,00","-0,2%","7.914,80","7.790,60",145.562.286
26/9/2012,"7.854,40","8.080,60","-3,9%","8.082,50","7.840,40",252.681.292
25/9/2012,"8.175,00","8.125,60","0,4%","8.197,90","8.117,50",125.007.683
24/9/2012,"8.138,40","8.165,90","-1,1%","8.182,10","8.082,90",107.284.465
21/9/2012,"8.230,70","8.063,50","2,6%","8.230,70","8.035,90",340.749.258
20/9/2012,"8.011,20","8.034,30","-1,1%","8.088,00","7.961,40",102.169.576
19/9/2012,"8.098,80","8.094,90","0,5%","8.149,40","8.031,50",177.132.646
18/9/2012,"8.058,30","8.085,00","-1,1%","8.099,70","7.949,10",163.760.691
17/9/2012,"8.148,00","8.087,60","-0,1%","8.156,60","8.049,60",168.226.301
14/9/2012,"8.154,50","8.101,90","2,8%","8.231,00","8.087,50",288.950.267
13/9/2012,"7.935,90","7.957,60","-0,7%","7.968,30","7.865,10",161.497.005
12/9/2012,"7.992,10","7.972,50","0,8%","8.076,60","7.928,70",234.365.251
11/9/2012,"7.930,40","7.820,10","0,9%","7.933,40","7.730,00",168.453.079
10/9/2012,"7.857,70","7.839,40","-0,3%","7.890,80","7.796,90",167.640.746
7/9/2012,"7.882,80","7.882,10","0,3%","8.027,00","7.834,40",306.828.668
6/9/2012,"7.862,00","7.536,20","4,9%","7.864,90","7.533,00",304.454.112
5/9/2012,"7.494,00","7.468,70","0,1%","7.562,40","7.421,60",161.515.231
4/9/2012,"7.488,20","7.460,60","0,7%","7.542,80","7.444,20",173.195.984
3/9/2012,"7.434,20","7.398,50","0,2%","7.442,10","7.351,20",107.274.368
31/8/2012,"7.420,50","7.173,70","3,1%","7.424,70","7.161,40",302.455.199
30/8/2012,"7.195,00","7.278,10","-1,5%","7.304,70","7.178,80",124.946.181
29/8/2012,"7.306,00","7.339,20","-0,4%","7.365,40","7.274,30",137.263.950
28/8/2012,"7.333,50","7.391,70","-0,9%","7.404,10","7.284,20",108.404.890
27/8/2012,"7.398,90","7.293,80","1,2%","7.398,90","7.216,80",102.652.625
24/8/2012,"7.310,30","7.259,80","0,4%","7.323,10","7.183,00",107.758.053
23/8/2012,"7.282,90","7.391,50","-0,8%","7.427,00","7.176,90",145.116.817
22/8/2012,"7.340,70","7.495,20","-2,7%","7.516,00","7.326,40",159.613.368
21/8/2012,"7.544,50","7.468,90","1,0%","7.558,40","7.430,40",128.242.317
20/8/2012,"7.469,60","7.557,00","-1,2%","7.645,00","7.387,40",201.818.412
17/8/2012,"7.561,00","7.463,20","1,9%","7.612,10","7.452,50",276.573.134
16/8/2012,"7.417,30","7.140,80","4,0%","7.419,30","7.123,30",230.811.722
15/8/2012,"7.128,90","7.111,30","0,1%","7.146,70","7.066,80",71.586.489
14/8/2012,"7.124,80","7.109,10","0,8%","7.153,10","7.074,30",113.792.778
13/8/2012,"7.069,60","7.036,80","0,3%","7.119,80","6.991,90",104.720.713
10/8/2012,"7.047,70","7.068,70","-0,9%","7.079,90","6.962,20",141.567.627
9/8/2012,"7.110,20","7.189,20","-0,6%","7.235,80","7.026,60",195.991.174
8/8/2012,"7.150,20","7.184,50","-0,8%","7.232,20","7.039,80",190.321.695
7/8/2012,"7.211,10","7.018,70","2,2%","7.218,70","7.013,00",263.132.790
6/8/2012,"7.053,60","6.751,80","4,4%","7.061,90","6.738,40",227.925.179
3/8/2012,"6.755,70","6.377,10","6,0%","6.755,70","6.296,10",247.045.223
2/8/2012,"6.373,40","6.690,20","-5,2%","6.864,60","6.364,80",326.798.675
1/8/2012,"6.720,00","6.715,20","-0,3%","6.787,20","6.569,20",164.431.503
31/7/2012,"6.738,10","6.804,00","-0,9%","6.913,70","6.691,10",212.508.223
30/7/2012,"6.801,80","6.625,70","2,8%","6.805,50","6.589,20",284.309.287
27/7/2012,"6.617,60","6.403,10","3,9%","6.617,60","6.244,20",282.898.338
26/7/2012,"6.368,80","5.958,20","6,1%","6.368,80","5.955,00",352.307.155
25/7/2012,"6.004,90","5.950,40","0,8%","6.093,10","5.939,40",201.585.170
24/7/2012,"5.956,30","6.252,10","-3,6%","6.254,60","5.950,80",235.090.051
23/7/2012,"6.177,40","6.157,00","-1,1%","6.240,50","5.905,30",381.197.060
20/7/2012,"6.246,30","6.623,40","-5,8%","6.668,10","6.232,60",420.759.931
19/7/2012,"6.632,60","6.625,20","0,6%","6.682,50","6.579,50",205.900.431
18/7/2012,"6.591,20","6.595,10","0,5%","6.607,80","6.497,20",267.875.772
17/7/2012,"6.624,60","6.573,20","1,4%","6.637,60","6.546,00",116.059.604
16/7/2012,"6.532,10","6.631,30","-2,0%","6.659,20","6.485,10",204.862.422
13/7/2012,"6.664,60","6.620,60","0,5%","6.687,50","6.563,30",195.774.981
12/7/2012,"6.630,10","6.749,00","-2,6%","6.755,30","6.600,80",233.862.344
11/7/2012,"6.805,90","6.693,10","1,2%","6.829,70","6.679,00",220.999.203
10/7/2012,"6.726,90","6.723,60","0,6%","6.812,20","6.638,20",204.163.127
9/7/2012,"6.688,30","6.738,20","-0,8%","6.785,70","6.611,60",285.046.419
6/7/2012,"6.738,90","6.910,50","-3,1%","6.921,20","6.726,70",329.276.816
5/7/2012,"6.954,20","7.148,30","-3,0%","7.180,80","6.912,20",256.422.221
4/7/2012,"7.168,50","7.173,60","-0,7%","7.202,70","7.116,20",164.931.519
3/7/2012,"7.219,50","7.143,50","1,3%","7.219,50","7.122,20",238.493.881
2/7/2012,"7.124,00","7.082,40","0,3%","7.178,40","7.036,90",272.362.350
29/6/2012,"7.102,20","6.939,20","5,7%","7.102,20","6.872,50",445.205.816
28/6/2012,"6.721,70","6.666,20","0,8%","6.724,50","6.593,50",205.109.274
27/6/2012,"6.666,90","6.576,80","2,1%","6.666,90","6.513,00",250.549.117
26/6/2012,"6.528,40","6.590,30","-1,4%","6.708,30","6.512,30",218.002.362
25/6/2012,"6.624,00","6.844,60","-3,7%","6.857,50","6.612,30",235.446.842
22/6/2012,"6.876,30","6.716,90","1,5%","6.960,00","6.697,10",276.895.409
21/6/2012,"6.773,50","6.729,50","-0,3%","6.914,90","6.675,40",247.857.286
20/6/2012,"6.796,10","6.715,70","1,5%","6.806,90","6.668,20",217.636.690
19/6/2012,"6.693,90","6.546,50","2,7%","6.717,40","6.479,40",212.727.545
18/6/2012,"6.519,90","6.855,80","-3,0%","6.862,60","6.503,30",277.028.042
15/6/2012,"6.719,00","6.744,00","0,3%","6.829,80","6.659,00",506.761.541
14/6/2012,"6.696,00","6.582,00","1,2%","6.696,40","6.558,60",219.611.466
13/6/2012,"6.615,30","6.529,30","1,4%","6.639,00","6.490,70",214.979.738
12/6/2012,"6.522,50","6.509,70","0,1%","6.593,30","6.439,30",254.535.104
11/6/2012,"6.516,40","6.897,60","-0,5%","6.940,30","6.498,10",362.914.408
8/6/2012,"6.552,00","6.391,80","1,8%","6.578,50","6.323,60",242.093.622
7/6/2012,"6.438,10","6.449,10","0,3%","6.538,40","6.421,50",270.685.920
6/6/2012,"6.418,90","6.312,60","2,4%","6.465,90","6.276,20",277.318.629
5/6/2012,"6.267,80","6.293,20","0,5%","6.332,70","6.231,30",205.623.058
4/6/2012,"6.239,50","5.998,90","2,9%","6.273,30","5.987,80",205.104.898
1/6/2012,"6.065,00","6.109,70","-0,4%","6.152,70","5.994,10",347.827.220
31/5/2012,"6.089,80","6.134,40","-0,0%","6.167,90","6.012,00",402.042.055
30/5/2012,"6.090,40","6.184,80","-2,6%","6.303,20","6.073,70",331.142.787
29/5/2012,"6.251,70","6.432,80","-2,3%","6.449,10","6.221,40",280.790.593
28/5/2012,"6.401,20","6.585,20","-2,2%","6.620,60","6.392,10",225.608.094
25/5/2012,"6.543,00","6.542,30","0,1%","6.612,80","6.458,40",181.671.977
24/5/2012,"6.534,40","6.495,70","1,5%","6.589,30","6.357,10",239.097.193
23/5/2012,"6.440,50","6.579,10","-3,3%","6.603,30","6.420,40",254.664.510
22/5/2012,"6.661,30","6.565,40","2,1%","6.683,00","6.520,20",205.436.305
21/5/2012,"6.524,00","6.571,50","-0,7%","6.605,50","6.455,10",211.506.021
18/5/2012,"6.566,70","6.400,20","0,4%","6.626,90","6.380,20",393.737.619
17/5/2012,"6.537,90","6.635,30","-1,1%","6.652,60","6.434,70",251.827.004
16/5/2012,"6.611,50","6.621,30","-1,3%","6.758,90","6.536,20",325.322.024
15/5/2012,"6.700,70","6.848,40","-1,6%","6.892,90","6.644,00",255.003.229
14/5/2012,"6.809,40","6.896,60","-2,7%","6.907,00","6.762,80",219.614.530
11/5/2012,"6.995,60","6.958,10","-0,7%","7.027,30","6.789,30",307.602.984
10/5/2012,"7.045,70","6.905,40","3,4%","7.079,40","6.843,90",350.192.359
9/5/2012,"6.812,70","7.017,00","-2,8%","7.022,30","6.732,60",371.381.852
8/5/2012,"7.006,90","7.050,90","-0,8%","7.175,70","6.967,70",265.161.842
7/5/2012,"7.063,20","6.766,20","2,7%","7.078,20","6.743,20",205.943.589
4/5/2012,"6.876,00","6.856,00","0,4%","6.989,60","6.820,40",238.106.842
3/5/2012,"6.851,90","6.868,70","0,3%","6.992,00","6.828,10",200.810.549
2/5/2012,"6.831,90","7.100,90","-2,6%","7.117,60","6.776,50",260.729.142
30/4/2012,"7.011,00","7.182,50","-1,9%","7.208,30","7.002,00",128.478.439
27/4/2012,"7.145,80","6.906,20","1,7%","7.184,80","6.840,80",208.364.052
26/4/2012,"7.027,10","7.151,70","-1,3%","7.159,80","6.955,10",286.928.228
25/4/2012,"7.118,90","7.036,30","1,7%","7.202,90","7.034,00",304.911.728
24/4/2012,"6.999,90","6.868,60","2,2%","7.010,40","6.848,70",280.715.102
23/4/2012,"6.846,60","6.986,70","-2,8%","6.993,80","6.811,20",323.957.750
20/4/2012,"7.040,60","6.936,70","1,9%","7.058,80","6.858,30",405.539.816
19/4/2012,"6.908,10","7.122,10","-2,4%","7.151,10","6.907,00",380.127.204
18/4/2012,"7.079,20","7.354,50","-4,0%","7.364,00","7.079,20",386.704.939
17/4/2012,"7.373,30","7.157,80","2,3%","7.373,30","7.136,80",286.424.736
16/4/2012,"7.209,10","7.232,00","-0,6%","7.331,40","7.186,60",253.824.893
13/4/2012,"7.250,60","7.468,70","-3,6%","7.485,50","7.218,40",345.668.000
12/4/2012,"7.520,00","7.610,70","-0,7%","7.619,40","7.400,80",308.033.000
11/4/2012,"7.576,70","7.448,70","1,9%","7.588,20","7.412,90",290.566.000
10/4/2012,"7.433,60","7.582,50","-3,0%","7.633,50","7.433,60",290.368.000
5/4/2012,"7.660,50","7.681,80","-0,0%","7.712,80","7.545,10",194.453.000
4/4/2012,"7.660,70","7.809,30","-2,1%","7.833,70","7.634,30",347.351.000
3/4/2012,"7.824,50","8.032,20","-2,7%","8.072,60","7.824,50",224.107.000
2/4/2012,"8.042,80","8.024,70","0,4%","8.042,80","7.866,80",244.563.000
30/3/2012,"8.008,00","7.945,70","1,2%","8.015,10","7.903,10",259.621.000
29/3/2012,"7.911,00","7.965,20","-0,9%","8.022,50","7.866,40",280.010.000
28/3/2012,"7.980,80","8.136,60","-2,0%","8.180,10","7.963,70",244.326.000
27/3/2012,"8.140,30","8.284,90","-1,0%","8.345,70","8.131,00",256.270.000
26/3/2012,"8.224,70","8.310,80","-0,7%","8.310,80","8.114,90",199.200.000
23/3/2012,"8.281,80","8.360,40","-0,9%","8.386,80","8.192,60",249.692.000
22/3/2012,"8.353,60","8.449,10","-1,6%","8.463,40","8.311,30",255.496.000
21/3/2012,"8.490,90","8.602,80","-0,9%","8.625,50","8.432,30",228.467.000
20/3/2012,"8.567,50","8.576,70","-0,3%","8.606,20","8.508,30",185.873.000
19/3/2012,"8.591,80","8.478,30","1,2%","8.591,80","8.443,50",197.670.000
16/3/2012,"8.486,30","8.450,00","0,7%","8.486,30","8.379,40",424.100.000
15/3/2012,"8.426,70","8.401,40","0,4%","8.429,80","8.322,10",251.306.000
14/3/2012,"8.391,10","8.423,40","0,2%","8.499,70","8.373,40",261.394.000
13/3/2012,"8.376,80","8.243,50","2,4%","8.378,50","8.219,20",202.583.000
12/3/2012,"8.180,20","8.276,70","-1,2%","8.296,40","8.159,50",283.676.000
9/3/2012,"8.282,70","8.321,60","-0,3%","8.340,00","8.233,30",240.617.000
8/3/2012,"8.307,40","8.221,30","1,8%","8.307,40","8.147,90",239.945.000
7/3/2012,"8.161,80","8.164,70","-0,1%","8.202,20","8.081,60",289.619.000
6/3/2012,"8.166,60","8.423,80","-3,4%","8.426,40","8.166,60",287.919.000
5/3/2012,"8.453,50","8.514,20","-1,3%","8.540,60","8.421,00",167.063.000
